,STATION,NAME,DATE,TMAX
12422,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-07,1.1
12423,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-08,-1.0
12424,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-09,-2.7
12425,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-10,0.6
12426,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-11,7.2
12427,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-12,8.9
12428,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-13,11.1
12429,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-14,6.1
12430,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-15,0.6
12431,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-16,1.7
12432,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-17,6.7
12433,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-18,10.6
12434,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-19,4.4
12435,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-20,8.9
12436,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-21,3.9
12437,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-22,11.1
12438,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-23,13.9
12439,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-24,10.0
12440,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-25,2.2
12441,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-26,5.0
12442,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-27,10.6
12443,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-28,13.9
12444,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-29,13.3
12445,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-30,18.3
12446,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-01-31,0.0
12447,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-01,-2.7
12448,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-02,-6.0
12449,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-03,-4.3
12450,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-04,2.2
12451,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-05,1.7
12452,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-06,10.0
12453,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-07,7.8
12454,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-08,6.1
12455,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-09,11.7
12456,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-10,18.3
12457,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-11,17.8
12458,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-12,15.6
12459,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-13,18.9
12460,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-14,12.2
12461,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-15,14.4
12462,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-16,12.2
12463,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-17,20.0
12464,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-18,20.6
12465,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-19,18.9
12466,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-20,17.8
12467,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-21,8.3
12468,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-22,10.0
12469,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-23,3.9
12470,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-24,9.4
12471,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-25,9.4
12472,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-26,16.1
12473,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-27,20.0
12474,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-28,15.6
12475,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-02-29,16.1
12476,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-01,12.8
12477,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-02,15.0
12478,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-03,16.1
12479,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-04,16.1
12480,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-05,17.8
12481,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-06,18.9
12482,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-07,11.1
12483,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-08,8.3
12484,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-09,12.8
12485,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-10,18.3
12486,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-11,22.8
12487,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-12,17.2
12488,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-13,16.1
12489,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-14,17.8
12490,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-15,7.2
12491,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-16,8.3
12492,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-17,2.8
12493,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-18,-2.1
12494,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-19,1.1
12495,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-20,14.4
12496,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-21,21.1
12497,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-22,21.1
12498,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-23,7.2
12499,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-24,6.7
12500,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-25,8.3
12501,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-26,-1.0
12502,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-27,7.8
12503,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-28,14.4
12504,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-29,13.3
12505,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-30,8.3
12506,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-03-31,3.9
12507,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-01,8.9
12508,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-02,16.7
12509,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-03,19.4
12510,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-04,21.7
12511,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-05,19.4
12512,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-06,6.1
12513,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-07,16.7
12514,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-08,16.7
12515,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-09,21.1
12516,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-10,18.3
12517,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-11,14.4
12518,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-12,20.6
12519,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-13,21.1
12520,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-14,22.8
12521,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-15,12.2
12522,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-16,0.6
12523,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-17,1.7
12524,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-18,3.9
12525,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-19,7.8
12526,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-20,10.6
12527,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-21,15.6
12528,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-22,23.9
12529,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-23,23.9
12530,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-24,18.9
12531,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-25,20.6
12532,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-26,10.6
12533,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-27,12.2
12534,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-28,4.4
12535,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-29,1.1
12536,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-04-30,1.7
12537,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-01,3.3
12538,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-02,13.3
12539,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-03,17.8
12540,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-04,22.8
12541,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-05,26.1
12542,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-06,25.6
12543,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-07,12.8
12544,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-08,17.2
12545,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-09,18.9
12546,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-10,17.2
12547,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-11,14.4
12548,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-12,21.1
12549,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-13,22.2
12550,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-14,12.2
12551,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-15,15.6
12552,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-16,8.3
12553,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-17,8.3
12554,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-18,18.3
12555,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-19,22.2
12556,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-20,25.0
12557,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-21,27.8
12558,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-22,25.0
12559,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-23,20.6
12560,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-24,24.4
12561,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-25,22.2
12562,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-26,18.3
12563,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-27,14.4
12564,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-28,21.1
12565,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-29,25.0
12566,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-30,25.0
12567,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-05-31,20.6
12568,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-01,22.8
12569,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-02,26.1
12570,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-03,25.0
12571,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-04,24.4
12572,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-05,27.8
12573,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-06,28.3
12574,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-07,26.1
12575,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-08,27.2
12576,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-09,30.0
12577,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-10,31.7
12578,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-11,31.7
12579,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-12,28.9
12580,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-13,25.6
12581,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-14,26.7
12582,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-15,30.6
12583,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-16,31.7
12584,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-17,28.9
12585,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-18,31.7
12586,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-19,35.0
12587,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-20,23.9
12588,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-21,35.6
12589,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-22,25.0
12590,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-23,31.7
12591,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-24,32.2
12592,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-25,27.8
12593,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-26,31.7
12594,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-27,32.2
12595,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-28,32.2
12596,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-29,31.7
12597,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-06-30,23.3
12598,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-01,23.9
12599,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-02,25.0
12600,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-03,30.0
12601,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-04,31.1
12602,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-05,31.7
12603,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-06,33.9
12604,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-07,30.6
12605,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-08,30.6
12606,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-09,34.4
12607,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-10,36.7
12608,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-11,29.4
12609,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-12,31.7
12610,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-13,31.7
12611,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-14,29.4
12612,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-15,31.1
12613,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-16,35.0
12614,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-17,31.7
12615,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-18,33.3
12616,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-19,33.3
12617,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-20,33.9
12618,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-21,34.4
12619,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-22,33.9
12620,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-23,35.0
12621,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-24,32.8
12622,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-25,33.9
12623,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-26,32.8
12624,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-27,33.3
12625,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-28,28.9
12626,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-29,30.0
12627,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-30,33.3
12628,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-07-31,33.3
12629,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-01,33.9
12630,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-02,33.9
12631,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-03,35.0
12632,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-04,23.3
12633,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-05,23.9
12634,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-06,27.2
12635,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-07,31.7
12636,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-08,30.6
12637,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-09,34.4
12638,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-10,33.9
12639,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-11,30.6
12640,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-12,27.2
12641,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-13,30.0
12642,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-14,31.1
12643,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-15,32.2
12644,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-16,30.6
12645,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-17,30.6
12646,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-18,29.4
12647,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-19,26.7
12648,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-20,24.4
12649,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-21,31.1
12650,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-22,31.1
12651,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-23,29.4
12652,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-24,18.9
12653,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-25,21.1
12654,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-26,25.0
12655,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-27,27.8
12656,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-28,28.3
12657,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-29,26.1
12658,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-30,27.2
12659,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-08-31,26.7
12660,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-01,28.3
12661,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-02,28.3
12662,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-03,30.6
12663,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-04,30.0
12664,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-05,31.7
12665,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-06,26.7
12666,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-07,30.0
12667,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-08,30.0
12668,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-09,23.3
12669,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-10,25.6
12670,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-11,31.7
12671,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-12,24.4
12672,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-13,19.4
12673,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-14,26.1
12674,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-15,24.4
12675,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-16,22.2
12676,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-17,24.4
12677,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-18,30.0
12678,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-19,31.1
12679,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-20,30.6
12680,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-21,27.2
12681,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-22,25.0
12682,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-23,29.4
12683,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-24,20.6
12684,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-25,18.9
12685,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-26,24.4
12686,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-27,26.7
12687,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-28,27.2
12688,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-29,28.9
12689,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-09-30,22.8
12690,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-01,25.6
12691,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-02,25.6
12692,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-03,25.6
12693,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-04,16.1
12694,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-05,17.8
12695,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-06,11.1
12696,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-07,18.9
12697,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-08,22.8
12698,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-09,23.3
12699,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-10,25.0
12700,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-11,23.9
12701,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-12,8.9
12702,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-13,24.4
12703,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-14,28.3
12704,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-15,28.3
12705,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-16,30.0
12706,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-17,25.6
12707,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-18,17.2
12708,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-19,14.4
12709,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-20,17.2
12710,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-21,24.4
12711,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-22,26.7
12712,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-23,24.4
12713,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-24,25.6
12714,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-25,20.6
12715,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-26,22.2
12716,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-27,27.8
12717,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-28,26.1
12718,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-29,24.4
12719,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-30,23.3
12720,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-10-31,25.6
12721,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-11-01,19.4
12722,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-11-02,15.6
12723,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-11-03,20.0
12724,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-11-04,21.1
12725,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-11-05,18.3
12726,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-11-06,19.4
12727,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-11-07,16.7
12728,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-11-08,17.8
12729,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-11-09,22.8
12730,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-11-10,18.9
12731,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-11-11,15.6
12732,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-11-12,20.6
12733,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-11-13,17.8
12734,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-11-14,21.7
12735,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-11-15,24.4
12736,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-11-16,23.9
12737,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-11-17,5.0
12738,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2016-11-18,1.7
